state,city,common_name,count
Maryland,Baltimore,Boxelder,268
Maryland,Baltimore,Bur oak,186
Maryland,Baltimore,Butternut,15
Maryland,Baltimore,Callery pear,4746
Maryland,Baltimore,Carolina cherrylaurel,1
Maryland,Baltimore,Carolina silverbell,5
Maryland,Baltimore,Castor aralia,1
Maryland,Baltimore,Caucasian linden,3
Maryland,Baltimore,Cephalanthus occidentalis,1
Maryland,Baltimore,Chastetree,5
Maryland,Baltimore,Cherry,1
Maryland,Baltimore,Cherry plum,133
Maryland,Baltimore,Cherry/plum,5783
Maryland,Baltimore,Cherrybark oak,1
Maryland,Baltimore,Chestnut oak,254
Maryland,Baltimore,Chinese chestnut,49
Maryland,Baltimore,Chinese elm,1195
Maryland,Baltimore,Chinese fringetree,3
Maryland,Baltimore,Chinese holly,25
Maryland,Baltimore,Chinese juniper,12
Maryland,Baltimore,Chinese parasoltree,2
Maryland,Baltimore,Chinese photinia,1
Maryland,Baltimore,Chinese pistache,53
Maryland,Baltimore,Chinese sweet gum,3
Maryland,Baltimore,Chinese sweetgum,2
Maryland,Baltimore,Chinese tree lilac,2
Maryland,Baltimore,Chinese zelkova,1
Maryland,Baltimore,Chinkapin oak,9
Maryland,Baltimore,Cockspur hawthorn,10
Maryland,Baltimore,Colorado spruce,240
Maryland,Baltimore,Common alder,2
Maryland,Baltimore,Common apple,125
Maryland,Baltimore,Common baldcypress,447
Maryland,Baltimore,Common buckthorn,3
Maryland,Baltimore,Common chokecherry,5
Maryland,Baltimore,Common crapemyrtle,1584
Maryland,Baltimore,Common fig,29
Maryland,Baltimore,Common hackberry,943
Maryland,Baltimore,Common lilac,3
Maryland,Baltimore,Common ninebark,1
Maryland,Baltimore,Common pawpaw,50
Maryland,Baltimore,Common peach,20
Maryland,Baltimore,Common pear,45
Maryland,Baltimore,Common persimmon,168
Maryland,Baltimore,Common witchhazel,49
Maryland,Baltimore,Corkscrew willow,19
Maryland,Baltimore,Corneliancherry dogwood,48
Maryland,Baltimore,Cucumbertree magnolia,2
Maryland,Baltimore,Dawn redwood,39
Maryland,Baltimore,Deodar cedar,21
Maryland,Baltimore,Devil maple,2
Maryland,Baltimore,Dogwood,2
Maryland,Baltimore,Dogwoodgray,1
Maryland,Baltimore,Downy serviceberry,13
Maryland,Baltimore,Dwarf chinkapin oak,1
Maryland,Baltimore,Eastern arborvitae,515
Maryland,Baltimore,Eastern cottonwood,76
Maryland,Baltimore,Eastern hemlock,140
Maryland,Baltimore,Eastern redbud,2420
Maryland,Baltimore,Eastern redcedar,621
Maryland,Baltimore,Eastern white pine,1098
Maryland,Baltimore,Elm,9
Maryland,Baltimore,English holly,10
Maryland,Baltimore,English oak,112
Maryland,Baltimore,English walnut,4
Maryland,Baltimore,Erythroblastos horsechestnut,1
Maryland,Baltimore,Euonymus,8
Maryland,Baltimore,European ash,7
Maryland,Baltimore,European beech,36
Maryland,Baltimore,European boxwood,3
Maryland,Baltimore,European hornbeam,126
Maryland,Baltimore,European larch,8
Maryland,Baltimore,European mountainash,3
Maryland,Baltimore,European white birch,5
Maryland,Baltimore,Falsecypress,1
Maryland,Baltimore,Fig,1
Maryland,Baltimore,Fir china,3
Maryland,Baltimore,Fir douglas,36
Maryland,Baltimore,Flowering crabapple,786
Maryland,Baltimore,Flowering dogwood,944
Maryland,Baltimore,Foster's holly,17
Maryland,Baltimore,Fraser fir,2
Maryland,Baltimore,Fraser photinia,11
Maryland,Baltimore,Freeman maple,2205
Maryland,Baltimore,Ginkgo,1623
Maryland,Baltimore,Glossy privet,1
Maryland,Baltimore,Golden larch,2
Maryland,Baltimore,Goldenraintree,313
Maryland,Baltimore,Gray birch,1
Maryland,Baltimore,Gray dogwood,19
Maryland,Baltimore,Gray pine,1
Maryland,Baltimore,Green ash,1111
Maryland,Baltimore,Green hawthorn,59
Maryland,Baltimore,Hardy rubbertree,15
Maryland,Baltimore,Hawthorn,469
Maryland,Baltimore,Hedge maple,325
Maryland,Baltimore,Hickory,3
Maryland,Baltimore,Higan cherry,23
Maryland,Baltimore,Himalayan pine,3
Maryland,Baltimore,Hinoki falsecypress,8
Maryland,Baltimore,Holly,18
Maryland,Baltimore,Holly olive,1
Maryland,Baltimore,Honeylocust,64
Maryland,Baltimore,Honeysuckle,8
Maryland,Baltimore,Horsechestnut,363
Maryland,Baltimore,Hybrid dogwood,5
Maryland,Baltimore,Hybrid elm,2337
Maryland,Baltimore,Hybrid holly,10
Maryland,Baltimore,Hybrid magnolia,5
Maryland,Baltimore,Hybrid oak,39
Maryland,Baltimore,Hydrangea,1
Maryland,Baltimore,Igiri tree,1
Maryland,Baltimore,Ilex x,42
Maryland,Baltimore,Incense cedar,2
Maryland,Baltimore,Inkberry,12
Maryland,Baltimore,Italian cypress,3
Maryland,Baltimore,Japanese black pine,75
Maryland,Baltimore,Japanese cryptomeria,54
Maryland,Baltimore,Japanese falsecypress,12
Maryland,Baltimore,Japanese flowering cherry,42
Maryland,Baltimore,Japanese holly,7
Maryland,Baltimore,Japanese maple,539
Maryland,Baltimore,Japanese pagodatree,1476
Maryland,Baltimore,Japanese pepper,2
Maryland,Baltimore,Japanese persimmon,1
Maryland,Baltimore,Japanese red pine,2
Maryland,Baltimore,Japanese snowbell,37
Maryland,Baltimore,Japanese tree lilac,397
Maryland,Baltimore,Japanese white pine,2
Maryland,Baltimore,Japanese zelkova,6706
Maryland,Baltimore,Juniper,14
Maryland,Baltimore,Katsuratree,26
Maryland,Baltimore,Kentucky coffeetree,111
Maryland,Baltimore,Korean pine,1
Maryland,Baltimore,Kousa dogwood,226
Maryland,Baltimore,L,1
Maryland,Baltimore,Lacebark pine,1
Maryland,Baltimore,Laurel oak,1
Maryland,Baltimore,Lawson falsecypress,27
Maryland,Baltimore,Leaf crabapple cut,1
Maryland,Baltimore,Leaf holly myrtle,1
Maryland,Baltimore,Lebanon cedar,1
Maryland,Baltimore,Leyland cypress,413
Maryland,Baltimore,Liquidambar formosana,5
Maryland,Baltimore,Littleleaf linden,5933
Maryland,Baltimore,Live oak,12
Maryland,Baltimore,Loblolly pine,63
Maryland,Baltimore,Lombardy black poplar,1
Maryland,Baltimore,Lombardy poplar,18
Maryland,Baltimore,London planetree,6033
Maryland,Baltimore,Longleaf pine,2
Maryland,Baltimore,Magnolia,1
Maryland,Baltimore,Manchurian maple,1
Maryland,Baltimore,Maple,23
Maryland,Baltimore,Mimosa,33
Maryland,Baltimore,Miyabe maple,12
Maryland,Baltimore,Mockernut hickory,72
Maryland,Baltimore,Momi fir,2
Maryland,Baltimore,Montpellier maple,2
Maryland,Baltimore,Mugo pine,6
Maryland,Baltimore,Nannyberry,2
Maryland,Baltimore,New tree,1
Maryland,Baltimore,New tree planted,2
Maryland,Baltimore,Nikko fir,1
Maryland,Baltimore,Nootka falsecypress,3
Maryland,Baltimore,Nordmann fir,2
Maryland,Baltimore,Northern catalpa,119
Maryland,Baltimore,Northern pin oak,15
Maryland,Baltimore,Northern red oak,2849
Maryland,Baltimore,Norway maple,3716
Maryland,Baltimore,Norway spruce,402
Maryland,Baltimore,Oak,34
Maryland,Baltimore,Ohio buckeye,96
Maryland,Baltimore,Okame cherry,2
Maryland,Baltimore,Olive autumn,1
Maryland,Baltimore,Orange osage,47
Maryland,Baltimore,Oriental arborvitae,35
Maryland,Baltimore,Oriental raisin tree,5
Maryland,Baltimore,Oriental spruce,4
Maryland,Baltimore,Oriental sweetgum,1
Maryland,Baltimore,Overcup oak,221
Maryland,Baltimore,Pagoda dogwood,6
Maryland,Baltimore,Paper birch,6
Maryland,Baltimore,Paper mulberry,7
Maryland,Baltimore,Paperbark maple,28
Maryland,Baltimore,Pecan,11
Maryland,Baltimore,Persian parrotia,41
Maryland,Baltimore,Photinia,1
Maryland,Baltimore,Pignut hickory,148
Maryland,Baltimore,Pin oak,2427
Maryland,Baltimore,Pinus wallichiana,3
Maryland,Baltimore,Pitch pine,1
Maryland,Baltimore,Poncirus trifoliata,2
Maryland,Baltimore,Pond pine,15
Maryland,Baltimore,Pondcypress,5
Maryland,Baltimore,Poplar,2
Maryland,Baltimore,Post oak,72
Maryland,Baltimore,Pumpkin ash,8
Maryland,Baltimore,Pussy willow,2
Maryland,Baltimore,Quaking aspen,1
Maryland,Baltimore,Queen's crapemyrtle,6
Maryland,Baltimore,Quercus ilicifolia,1
Maryland,Baltimore,Quercus montana,1
Maryland,Baltimore,Red buckeye,25
Maryland,Baltimore,Red horsechestnut,74
Maryland,Baltimore,Red maple,12895
Maryland,Baltimore,Red mulberry,65
Maryland,Baltimore,Red pine,11
Maryland,Baltimore,Rhododendron,1
Maryland,Baltimore,River birch,459
Maryland,Baltimore,Rock elm,18
Maryland,Baltimore,Royal paulownia,61
Maryland,Baltimore,Rusty blackhaw viburnum,4
Maryland,Baltimore,Sargent cherry,5
Maryland,Baltimore,Sargent crabapple,1
Maryland,Baltimore,Sassafras,112
Maryland,Baltimore,Saucer magnolia,260
Maryland,Baltimore,Sawtooth oak,876
Maryland,Baltimore,Scarlet oak,1117
Maryland,Baltimore,Scotch pine,40
Maryland,Baltimore,Serbian spruce,3
Maryland,Baltimore,Serviceberry,870
Maryland,Baltimore,Shadblow serviceberry,70
Maryland,Baltimore,Shagbark hickory,25
Maryland,Baltimore,Sharon of rose,15
Maryland,Baltimore,Shellbark hickory,3
Maryland,Baltimore,Shingle oak,152
Maryland,Baltimore,Shortleaf pine,6
Maryland,Baltimore,Shumard oak,204
Maryland,Baltimore,Siberian elm,640
Maryland,Baltimore,Silver linden,676
Maryland,Baltimore,Silver maple,2664
Maryland,Baltimore,Slippery elm,450
Maryland,Baltimore,Smooth sumac,1
Maryland,Baltimore,Smoothleaf elm,9
Maryland,Baltimore,Sorbus alnifolia,3
Maryland,Baltimore,Sourwood,3
Maryland,Baltimore,Southern catalpa,49
Maryland,Baltimore,Southern crabapple,4
Maryland,Baltimore,Southern magnolia,170
Maryland,Baltimore,Southern red oak,149
Maryland,Baltimore,Southern waxmyrtle,11
Maryland,Baltimore,Sprengers magnolia,2
Maryland,Baltimore,Spruce,2
Maryland,Baltimore,Staghorn sumac,10
Maryland,Baltimore,Star magnolia,78
Maryland,Baltimore,Stump,7
Maryland,Baltimore,Sugar maple,2709
Maryland,Baltimore,Sugarberry,71
Maryland,Baltimore,Sumac,1
Maryland,Baltimore,Swamp chestnut oak,105
Maryland,Baltimore,Swamp white oak,1431
Maryland,Baltimore,Sweet birch,3
Maryland,Baltimore,Sweet cherry,2
Maryland,Baltimore,Sweetbay magnolia,145
Maryland,Baltimore,Sycamore maple,40
Maryland,Baltimore,Symplocos paniculata,1
Maryland,Baltimore,Syringa pekinensis,11
Maryland,Baltimore,Taiwan cherry,8
Maryland,Baltimore,Tatarian maple,7
Maryland,Baltimore,Taxus cuspidata,4
Maryland,Baltimore,Tetradium daniellii,2
Maryland,Baltimore,Texas red oak,106
Maryland,Baltimore,Thornless honeylocust,3208
Maryland,Baltimore,Three flowered maple,2
Maryland,Baltimore,Tilia mongolica,19
Maryland,Baltimore,Tilia x euchlora,1
Maryland,Baltimore,Tilia x europaea,1
Maryland,Baltimore,Tree of heaven,600
Maryland,Baltimore,Trident maple,369
Maryland,Baltimore,Tuliptree,1342
Maryland,Baltimore,Turkey oak,3
Maryland,Baltimore,Turkish filbert,2
Maryland,Baltimore,Umbrella magnolia,1
Maryland,Baltimore,Vacant potential,5
Maryland,Baltimore,Vacant site,4
Maryland,Baltimore,Vacant site not suitable,1
Maryland,Baltimore,Viburnum,46
Maryland,Baltimore,Virginia pine,105
Maryland,Baltimore,Washington hawthorn,54
Maryland,Baltimore,Water oak,9
Maryland,Baltimore,Weeping willow,31
Maryland,Baltimore,Western arborvitae,26
Maryland,Baltimore,White alder,4
Maryland,Baltimore,White ash,2337
Maryland,Baltimore,White fir,14
Maryland,Baltimore,White fringetree,89
Maryland,Baltimore,White mulberry,1519
Maryland,Baltimore,White oak,1461
Maryland,Baltimore,White poplar,5
Maryland,Baltimore,White spruce,89
Maryland,Baltimore,Willow,4
Maryland,Baltimore,Willow oak,2997
Maryland,Baltimore,Winged elm,5
Maryland,Baltimore,Winged sumac,4
Maryland,Baltimore,Winterberry holly,24
Maryland,Baltimore,Yellow buckeye,55
Maryland,Baltimore,Yellow cypress,1
Maryland,Baltimore,Yellowhorn,1
Maryland,Baltimore,Yellowwood,422
Maryland,Baltimore,Yew,139
Maryland,Baltimore,Yoshino cherry,81
Maryland,Baltimore,Zanthoxylum americanum,2
Maryland,Baltimore,shrub,11
Maryland,Baltimore,tree,646
Massachusetts,Boston,Alternateleaf dogwood,1
Massachusetts,Boston,American beech,24
Massachusetts,Boston,American elm,11
Massachusetts,Boston,American holly,1
Massachusetts,Boston,Apple,19
Massachusetts,Boston,Arrowwood,5
Massachusetts,Boston,Balsam fir,5
Massachusetts,Boston,Bear oak,3
Massachusetts,Boston,Bigtooth aspen,2
Massachusetts,Boston,Black birch,20
Massachusetts,Boston,Black cherry,87
Massachusetts,Boston,Black cottonwood,2
Massachusetts,Boston,Black locust,8
Massachusetts,Boston,Black oak,7
Massachusetts,Boston,Black tupelo,18
Massachusetts,Boston,Black walnut,2
Massachusetts,Boston,Blue spruce,6
Massachusetts,Boston,Buckthorn,1
Massachusetts,Boston,Butterflybush,1
Massachusetts,Boston,Callery pear bradford,3
Massachusetts,Boston,Canada yew,1
Massachusetts,Boston,Cherry plum,1
Massachusetts,Boston,Chestnut oak,8
Massachusetts,Boston,Diospyros,1
Massachusetts,Boston,Eastern hemlock,44
Massachusetts,Boston,Eastern red cedar,39
Massachusetts,Boston,Eastern white pine,267
Massachusetts,Boston,Elaeagnus,1
Massachusetts,Boston,European buckthorn,16
Massachusetts,Boston,European filbert,1
Massachusetts,Boston,Flowering dogwood,4
Massachusetts,Boston,Glossy buckthorn,26
Massachusetts,Boston,Hickory,2
Massachusetts,Boston,Higan cherry,7
Massachusetts,Boston,Horsechestnut,1
Massachusetts,Boston,Huckleberry,1
Massachusetts,Boston,Japanese maple,6
Massachusetts,Boston,Japanese yew,1
Massachusetts,Boston,Juniper,1
Massachusetts,Boston,Littleleaf linden,2
Massachusetts,Boston,Magnolia,2
Massachusetts,Boston,Morrow honeysuckle,1
Massachusetts,Boston,Northern hackberry,1
Massachusetts,Boston,Northern red oak,115
Massachusetts,Boston,Northern white cedar,28
Massachusetts,Boston,Norway maple,20
Massachusetts,Boston,Norway spruce,5
Massachusetts,Boston,Paradise apple,7
Massachusetts,Boston,Peach,1
Massachusetts,Boston,Pear,1
Massachusetts,Boston,Pin oak,1
Massachusetts,Boston,Pitch pine,42
Massachusetts,Boston,Plum,5
Massachusetts,Boston,Purpleleaf sand cherry,1
Massachusetts,Boston,Quaking aspen,3
Massachusetts,Boston,Red maple,150
Massachusetts,Boston,Red pine,11
Massachusetts,Boston,Red spruce,5
Massachusetts,Boston,Red sunset red maple,1
Massachusetts,Boston,Sassafras,14
Massachusetts,Boston,Scrub oak,7
Massachusetts,Boston,Shagbark hickory,16
Massachusetts,Boston,Siberian elm,1
Massachusetts,Boston,Silver maple,1
Massachusetts,Boston,Spicebush,2
Massachusetts,Boston,Spruce,2
Massachusetts,Boston,Sugar maple,59
Massachusetts,Boston,Sweet cherry,1
Massachusetts,Boston,Sycamore maple,29
Massachusetts,Boston,Tree hardwood,71
Massachusetts,Boston,Tree of heaven,1
Massachusetts,Boston,Tree softwood,3
Massachusetts,Boston,Washington hawthorn,1
Massachusetts,Boston,White ash,19
Massachusetts,Boston,White mulberry,7
Massachusetts,Boston,White oak,30
Massachusetts,Boston,White spruce,7
Massachusetts,Boston,Witch hazel,3
Massachusetts,Boston,Yew,3
Michigan,Detroit,Accolade elm,78
Michigan,Detroit,Alleghany serviceberry,167
Michigan,Detroit,American basswood,99
Michigan,Detroit,American elm,128
Michigan,Detroit,American hornbeam,330
Michigan,Detroit,American sycamore,92
Michigan,Detroit,Amur maackia,15
Michigan,Detroit,Apple,3
Michigan,Detroit,Armstrong maple,21
Michigan,Detroit,Arnold hawthorn,1
Michigan,Detroit,Austrian pine,1
Michigan,Detroit,Autumn blaze freeman maple,250
Michigan,Detroit,Autumn flame red maple,51
Michigan,Detroit,Autumn gold ginkgo biloba,225
Michigan,Detroit,Autumn radiance red maple,12
Michigan,Detroit,Baldcypress,11
Michigan,Detroit,Basswood,2
Michigan,Detroit,Beech,2
Michigan,Detroit,Black locust,2
Michigan,Detroit,Black maple,4
Michigan,Detroit,Black tupelo,69
Michigan,Detroit,Black willow,1
Michigan,Detroit,Bloodgood london planetree,378
Michigan,Detroit,Bur oak,427
Michigan,Detroit,Burgundy belle red maple,33
Michigan,Detroit,Callery pear,53
Michigan,Detroit,Cardinal crabapple,32
Michigan,Detroit,Chanticleer callery pear,67
Michigan,Detroit,Cherry,11
Michigan,Detroit,Chinese elm,9
Michigan,Detroit,Clevelland select callery pear,30
Michigan,Detroit,Cockspur hawthorn,340
Michigan,Detroit,Columbia london planetree,2
Michigan,Detroit,Common chokecherry,55
Michigan,Detroit,Common hackberry,852
Michigan,Detroit,Cornelian cherry,21
Michigan,Detroit,Cottonwood,1276
Michigan,Detroit,Crabapple,412
Michigan,Detroit,Crabapple harvest gold,9
Michigan,Detroit,Crabapple indian summer,1
Michigan,Detroit,Crimson king maple,2
Michigan,Detroit,Crusader hawthorn,1
Michigan,Detroit,Dawn redwood,201
Michigan,Detroit,Dogwood,4
Michigan,Detroit,Donald wyman crabapple,104
Michigan,Detroit,Eastern hophornbeam,174
Michigan,Detroit,Eastern redbud,213
Michigan,Detroit,Eastern service berry,84
Michigan,Detroit,Eastern white pine,1
Michigan,Detroit,Elm,859
Michigan,Detroit,Emerald city tulip tree,22
Michigan,Detroit,Emerald sunshine elm,20
Michigan,Detroit,English oak,51
Michigan,Detroit,European beech,2
Michigan,Detroit,European hornbeam,355
Michigan,Detroit,European white birch,1
Michigan,Detroit,Fairview flame red maple,4
Michigan,Detroit,Fall fiesta sugar maple,14
Michigan,Detroit,Female ginkgo,31
Michigan,Detroit,Flashfire sugar maple,22
Michigan,Detroit,Flowering dogwood,21
Michigan,Detroit,Freeman maple,6
Michigan,Detroit,Freeman red maple,3
Michigan,Detroit,Ginkgo,311
Michigan,Detroit,Goldenrain tree,44
Michigan,Detroit,Green ash,1
Michigan,Detroit,Green mountain sugar maple,94
Michigan,Detroit,Hawthorn,71
Michigan,Detroit,Hedge maple,121
Michigan,Detroit,Heritage oak,174
Michigan,Detroit,Heritage river birch,57
Michigan,Detroit,Higan cherry,105
Michigan,Detroit,Honeylocust,18
Michigan,Detroit,Horse chestnut,272
Michigan,Detroit,Horsechestnut,13
Michigan,Detroit,Ironwood,21
Michigan,Detroit,Japanese tree lilac,489
Michigan,Detroit,Japanese zelkova,534
Michigan,Detroit,Jefferson elm,9
Michigan,Detroit,Katsura tree,69
Michigan,Detroit,Kentucky coffeetree,540
Michigan,Detroit,Kousa dogwood,6
Michigan,Detroit,Kwanzan cherry,7
Michigan,Detroit,Leaf linden greenspire little,189
Michigan,Detroit,Legacy sugar maple,42
Michigan,Detroit,Littleleaf linden,382
Michigan,Detroit,London planetree,600
Michigan,Detroit,Louisa crabapple,2
Michigan,Detroit,Magnolia,1
Michigan,Detroit,Maple,8
Michigan,Detroit,Miyabei maple,12
Michigan,Detroit,Morton glossy elm,15
Michigan,Detroit,Northern pin oak,2
Michigan,Detroit,Northern red oak,535
Michigan,Detroit,Northern white cedar,1
Michigan,Detroit,Norway maple,5
Michigan,Detroit,Oak,4
Michigan,Detroit,October glory red maple,29
Michigan,Detroit,Overcup oak,29
Michigan,Detroit,Paper birch,3
Michigan,Detroit,Paperbark maple,19
Michigan,Detroit,Prarie fire crabapple,23
Michigan,Detroit,Princess diana serviceberry,54
Michigan,Detroit,Princeton sentry ginkgo biloba,4
Michigan,Detroit,Purple robe black locust,4
Michigan,Detroit,Pyramidal european hornbeam,52
Michigan,Detroit,Red crab crabapple,3
Michigan,Detroit,Red horsechestnut,7
Michigan,Detroit,Red jewel crabapple,53
Michigan,Detroit,Red maple,997
Michigan,Detroit,Red rocket red maple,15
Michigan,Detroit,Red sunset maple,62
Michigan,Detroit,Redmond american linden,238
Michigan,Detroit,Redpointe red maple,23
Michigan,Detroit,Redspire callery pear,21
Michigan,Detroit,River birch,266
Michigan,Detroit,Robin hill pink serviceberry,11
Michigan,Detroit,Robinson crabapple,5
Michigan,Detroit,Sargent tina crabapple,12
Michigan,Detroit,Sawtooth oak,78
Michigan,Detroit,Scarlet oak,22
Michigan,Detroit,Sentry american linden,17
Michigan,Detroit,Sentry ginkgo biloba,31
Michigan,Detroit,Serviceberry,481
Michigan,Detroit,Shingle oak,380
Michigan,Detroit,Shumard oak,15
Michigan,Detroit,Sienna glen freeman maple,190
Michigan,Detroit,Sierra gleen freeman maple,25
Michigan,Detroit,Silver linden,202
Michigan,Detroit,Silver maple,5
Michigan,Detroit,Skyline honeylocust,29
Michigan,Detroit,Skyrocket english oak,20
Michigan,Detroit,Slippery elm,1
Michigan,Detroit,Spring snow crabapple,22
Michigan,Detroit,Sterling silver linden,35
Michigan,Detroit,Sugar maple,298
Michigan,Detroit,Sun valley maple,19
Michigan,Detroit,Sunset red maple,16
Michigan,Detroit,Swamp white oak,702
Michigan,Detroit,Sweetbay magnolia,42
Michigan,Detroit,Sweetgum,180
Michigan,Detroit,Tartarian maple,12
Michigan,Detroit,Trident maple,38
Michigan,Detroit,Trinity callery pear,19
Michigan,Detroit,Tulip tree,600
Michigan,Detroit,Valley forge american elm,192
Michigan,Detroit,Velvet pillar crabapple,25
Michigan,Detroit,Village green japanese zelkova,46
Michigan,Detroit,White ash,1
Michigan,Detroit,White mulberry,1
Michigan,Detroit,White oak,37
Michigan,Detroit,White spruce,4
Michigan,Detroit,Willow,1735
Michigan,Detroit,Willow oak,1
Michigan,Detroit,Winter king hawthorn,133
Michigan,Detroit,Yellow buckeye,3
Michigan,Detroit,Yellowwood,242
Michigan,Detroit,Yew,1
Michigan,Detroit,Zelkova,24
Michigan,Grand Rapids,Alberta spruce,2
Michigan,Grand Rapids,Allegheny serviceberry,5
Michigan,Grand Rapids,American basswood,584
Michigan,Grand Rapids,American beech,35
Michigan,Grand Rapids,American elm,347
Michigan,Grand Rapids,American fringe tree,3
Michigan,Grand Rapids,American hornbeam,55
Michigan,Grand Rapids,American persimmon,1
Michigan,Grand Rapids,American plum,1
Michigan,Grand Rapids,American sycamore,2977
Michigan,Grand Rapids,Amur corktree,159
Michigan,Grand Rapids,Amur honeysuckle,1
Michigan,Grand Rapids,Amur maple,89
Michigan,Grand Rapids,Austrian pine,311
Michigan,Grand Rapids,Autumn blaze maple,45
Michigan,Grand Rapids,Autumn brilliance serviceberry,3
Michigan,Grand Rapids,Baldcypress,11
Michigan,Grand Rapids,Balsam fir,65
Michigan,Grand Rapids,Balsam poplar,2
Michigan,Grand Rapids,Bigtooth aspen,3
Michigan,Grand Rapids,Bitternut hickory,29
Michigan,Grand Rapids,Black cherry,135
Michigan,Grand Rapids,Black locust,303
Michigan,Grand Rapids,Black maple,4
Michigan,Grand Rapids,Black oak,839
Michigan,Grand Rapids,Black tupelo,61
Michigan,Grand Rapids,Black walnut,364
Michigan,Grand Rapids,Black willow,16
Michigan,Grand Rapids,Blue ash,1
Michigan,Grand Rapids,Blue spruce,760
Michigan,Grand Rapids,Bowhall' red maple,3
Michigan,Grand Rapids,Boxelder,186
Michigan,Grand Rapids,Brandywine red maple,7
Michigan,Grand Rapids,Bur oak,147
Michigan,Grand Rapids,Callery pear,1662
Michigan,Grand Rapids,Canada red cherry,1
Michigan,Grand Rapids,Cherry plum,83
Michigan,Grand Rapids,Chinese fringe tree,2
Michigan,Grand Rapids,Chinquapin oak,2
Michigan,Grand Rapids,Cleveland select' ornamental pear,7
Michigan,Grand Rapids,Cockspur hawthorn,229
Michigan,Grand Rapids,Colorado blue spruce,51
Michigan,Grand Rapids,Common chokecherry,6
Michigan,Grand Rapids,Common lilac,2
Michigan,Grand Rapids,Common pear,37
Michigan,Grand Rapids,Corkscrew hazel,1
Michigan,Grand Rapids,Corkscrew willow,2
Michigan,Grand Rapids,Cornelian cherry,2
Michigan,Grand Rapids,Crabapple,694
Michigan,Grand Rapids,Cucumber magnolia,1
Michigan,Grand Rapids,Dawn redwood,31
Michigan,Grand Rapids,Deborah maple,7
Michigan,Grand Rapids,Douglas fir,79
Michigan,Grand Rapids,Downy serviceberry,148
Michigan,Grand Rapids,Dragon tree,1
Michigan,Grand Rapids,Eastern cottonwood,216
Michigan,Grand Rapids,Eastern hemlock,51
Michigan,Grand Rapids,Eastern hophornbeam,56
Michigan,Grand Rapids,Eastern red cedar,87
Michigan,Grand Rapids,Eastern redbud,272
Michigan,Grand Rapids,Eastern serviceberry,5
Michigan,Grand Rapids,Eastern white pine,592
Michigan,Grand Rapids,Edible apple species,51
Michigan,Grand Rapids,Empire apple,1
Michigan,Grand Rapids,English oak,386
Michigan,Grand Rapids,English walnut,5
Michigan,Grand Rapids,European ash,77
Michigan,Grand Rapids,European beech,13
Michigan,Grand Rapids,European buckthorn,56
Michigan,Grand Rapids,European hornbeam,87
Michigan,Grand Rapids,European horsechestnut,264
Michigan,Grand Rapids,European mountain ash,49
Michigan,Grand Rapids,European white birch,4
Michigan,Grand Rapids,Flowering dogwood,111
Michigan,Grand Rapids,Forest pansy redbud,1
Michigan,Grand Rapids,Freeman maple,320
Michigan,Grand Rapids,Freeman maple autumn blaze,4
Michigan,Grand Rapids,Frontier' elm,2
Michigan,Grand Rapids,Fugi apple,2
Michigan,Grand Rapids,Gala apple,1
Michigan,Grand Rapids,Ginkgo,570
Michigan,Grand Rapids,Goldenrain tree,158
Michigan,Grand Rapids,Gray birch,49
Michigan,Grand Rapids,Green ash,2057
Michigan,Grand Rapids,Green mountain' maple,2
Michigan,Grand Rapids,Green vase' zelkova,13
Michigan,Grand Rapids,Green weeping false cypress,1
Michigan,Grand Rapids,Hardy rubber tree,108
Michigan,Grand Rapids,Hazel american witch,1
Michigan,Grand Rapids,Hedge maple,1194
Michigan,Grand Rapids,Hickory,1
Michigan,Grand Rapids,Higan cherry,33
Michigan,Grand Rapids,Hinoki false cypress,2
Michigan,Grand Rapids,Honeycrisp apple,2
Michigan,Grand Rapids,Honeylocust,47
Michigan,Grand Rapids,Horse chestnut,6
Michigan,Grand Rapids,Hybrid elm,945
Michigan,Grand Rapids,Jack pine,3
Michigan,Grand Rapids,Japanese cedar,1
Michigan,Grand Rapids,Japanese maple,37
Michigan,Grand Rapids,Japanese pagoda,186
Michigan,Grand Rapids,Japanese tree lilac,602
Michigan,Grand Rapids,Japanese white pine,4
Michigan,Grand Rapids,Japanese yew,3
Michigan,Grand Rapids,Japanese zelkova,541
Michigan,Grand Rapids,Katsura tree,50
Michigan,Grand Rapids,Kentucky coffeetree,263
Michigan,Grand Rapids,Kousa dogwood,69
Michigan,Grand Rapids,Kwanzan cherry,180
Michigan,Grand Rapids,Leaf pine long,1
Michigan,Grand Rapids,Littleleaf linden,3033
Michigan,Grand Rapids,Lombardy poplar,5
Michigan,Grand Rapids,London plane,2
Michigan,Grand Rapids,London planetree hybrid,1930
Michigan,Grand Rapids,Manchurian maackia,42
Michigan,Grand Rapids,Maple,5
Michigan,Grand Rapids,Mimosa,2
Michigan,Grand Rapids,Miyabei maple,1
Michigan,Grand Rapids,Mockernut hickory,4
Michigan,Grand Rapids,Morton glossy elm,7
Michigan,Grand Rapids,Mugho pine,3
Michigan,Grand Rapids,Northern catalpa,196
Michigan,Grand Rapids,Northern hackberry,645
Michigan,Grand Rapids,Northern red oak,632
Michigan,Grand Rapids,Northern white cedar,248
Michigan,Grand Rapids,Norway maple,20426
Michigan,Grand Rapids,Norway spruce,819
