city,common_name,count,mean_h
Milo,Alder,2,No info on height
Milo,American basswood,3,No info on height
Milo,American sycamore,9,No info on height
Milo,Amur maple,19,No info on height
Milo,Apple,48,No info on height
Milo,Ash,81,No info on height
Milo,Austrian pine,1,No info on height
Milo,Birch,1,No info on height
Milo,Black cherry,1,No info on height
Milo,Black maple,3,No info on height
Milo,Black walnut,1,No info on height
Milo,Blue spruce,2,No info on height
Milo,Boxelder,1,No info on height
Milo,Bur oak,10,No info on height
Milo,Catalpa,1,No info on height
Milo,Eastern redbud,1,No info on height
Milo,Hickory,1,No info on height
Milo,Japanese cherry,1,No info on height
Milo,Japanese tree lilac,3,No info on height
Milo,Juniper,1,No info on height
Milo,Littleleaf linden,2,No info on height
Milo,Northern hackberry,5,No info on height
Milo,Northern pin oak,12,No info on height
Milo,Northern red oak,2,No info on height
Milo,Norway maple,18,No info on height
Milo,Pear,4,No info on height
Milo,Red maple,7,No info on height
Milo,River birch,14,No info on height
Milo,Scotch pine,1,No info on height
Milo,Siberian elm,14,No info on height
Milo,Silver maple,32,No info on height
Milo,Southern magnolia,2,No info on height
Milo,Spruce,1,No info on height
Milo,Sugar maple,19,No info on height
Milo,Swamp white oak,2,No info on height
Milo,White mulberry,1,No info on height
Milwaukee,Alder,6,No info on height
Milwaukee,American (basswood) linden,424,No info on height
Milwaukee,American beech,33,No info on height
Milwaukee,American chestnut,3,No info on height
Milwaukee,American elm,24,No info on height
Milwaukee,Amur corktree,10,No info on height
Milwaukee,Amur maple,29,No info on height
Milwaukee,Apple,17,No info on height
Milwaukee,Arborvitae,52,No info on height
Milwaukee,Ash,124,No info on height
Milwaukee,Austrian pine,62,No info on height
Milwaukee,Balsam fir,1,No info on height
Milwaukee,Bigtooth aspen,6,No info on height
Milwaukee,Birch,13,No info on height
Milwaukee,Bitternut hickory,13,No info on height
Milwaukee,Black ash,16,No info on height
Milwaukee,Black cherry,22,No info on height
Milwaukee,Black gum,1,No info on height
Milwaukee,Black locust,18,No info on height
Milwaukee,Black maple,5,No info on height
Milwaukee,Black walnut,190,No info on height
Milwaukee,Black willow,2,No info on height
Milwaukee,Blue spruce,19,No info on height
Milwaukee,Boxelder,55,No info on height
Milwaukee,Buckthorn,1,No info on height
Milwaukee,Bur oak,239,No info on height
Milwaukee,Butternut,5,No info on height
Milwaukee,Callery pear,12,No info on height
Milwaukee,Catalpa,17,No info on height
Milwaukee,Cherry or plum,26,No info on height
Milwaukee,Chestnut horse,22,No info on height
Milwaukee,Chinkapin oak,12,No info on height
Milwaukee,Common hackberry,700,No info on height
Milwaukee,Crabapple,396,No info on height
Milwaukee,Dawn redwood,3,No info on height
Milwaukee,Dogwood,5,No info on height
Milwaukee,Eastern cottonwood,2,No info on height
Milwaukee,Eastern hemlock,3,No info on height
Milwaukee,Eastern redbud,9,No info on height
Milwaukee,Eastern redcedar,4,No info on height
Milwaukee,Elm,61,No info on height
Milwaukee,English oak,20,No info on height
Milwaukee,European ash,21,No info on height
Milwaukee,European beech,2,No info on height
Milwaukee,European larch,4,No info on height
Milwaukee,Fir,31,No info on height
Milwaukee,Fir douglas,23,No info on height
Milwaukee,Freeman maple,57,No info on height
Milwaukee,Ginkgo,43,No info on height
Milwaukee,Green ash,1356,No info on height
Milwaukee,Green hawthorn,8,No info on height
Milwaukee,Hawthorn,584,No info on height
Milwaukee,Hickory,3,No info on height
Milwaukee,Honeylocust,1411,No info on height
Milwaukee,Ironwood,17,No info on height
Milwaukee,Japanese tree lilac,84,No info on height
Milwaukee,Katsura,3,No info on height
Milwaukee,Kentucky coffeetree,46,No info on height
Milwaukee,Lilac,3,No info on height
Milwaukee,Littleleaf linden,267,No info on height
Milwaukee,Magnolia,3,No info on height
Milwaukee,Maple,41,No info on height
Milwaukee,Mulberry,37,No info on height
Milwaukee,Musclewood,22,No info on height
Milwaukee,Norway maple,912,No info on height
Milwaukee,Norway spruce,66,No info on height
Milwaukee,Oak,2,No info on height
Milwaukee,Ohio buckeye,25,No info on height
Milwaukee,Paper birch,30,No info on height
Milwaukee,Pear,22,No info on height
Milwaukee,Pin oak,11,No info on height
Milwaukee,Pine,2,No info on height
Milwaukee,Poplar,24,No info on height
Milwaukee,Quaking aspen,1,No info on height
Milwaukee,Red elm,9,No info on height
Milwaukee,Red maple,49,No info on height
Milwaukee,Red oak,635,No info on height
Milwaukee,Red pine,108,No info on height
Milwaukee,River birch,25,No info on height
Milwaukee,Russian olive,4,No info on height
Milwaukee,Scots pine,142,No info on height
Milwaukee,Serviceberry,9,No info on height
Milwaukee,Shagbark hickory,74,No info on height
Milwaukee,Siberian elm,18,No info on height
Milwaukee,Silver maple,321,No info on height
Milwaukee,Spindletree,1,No info on height
Milwaukee,Spruce,76,No info on height
Milwaukee,Sugar maple,840,No info on height
Milwaukee,Swamp white oak,57,No info on height
Milwaukee,Sycamore,22,No info on height
Milwaukee,Tamarack,7,No info on height
Milwaukee,Tilia,97,No info on height
Milwaukee,Tree of heaven,4,No info on height
Milwaukee,Tuliptree,3,No info on height
Milwaukee,Turkish filburt,2,No info on height
Milwaukee,Viburnum,8,No info on height
Milwaukee,Weeping willow,14,No info on height
Milwaukee,White ash,454,No info on height
Milwaukee,White oak,199,No info on height
Milwaukee,White pine,26,No info on height
Milwaukee,White spruce,58,No info on height
Milwaukee,Willow,52,No info on height
Milwaukee,Yellow birch,1,No info on height
Mitchellville,American sycamore,4,No info on height
Mitchellville,Apple,8,No info on height
Mitchellville,Ash,6,No info on height
Mitchellville,Black cherry,1,No info on height
Mitchellville,Black maple,5,No info on height
Mitchellville,Black spruce,2,No info on height
Mitchellville,Black walnut,10,No info on height
Mitchellville,Blue spruce,5,No info on height
Mitchellville,Boxelder,1,No info on height
Mitchellville,Bur oak,2,No info on height
Mitchellville,Catalpa,2,No info on height
Mitchellville,Cottonwood,4,No info on height
Mitchellville,Eastern redbud,5,No info on height
Mitchellville,Eastern white pine,2,No info on height
Mitchellville,Green ash,26,No info on height
Mitchellville,Honeylocust,4,No info on height
Mitchellville,Littleleaf linden,6,No info on height
Mitchellville,Mulberry,2,No info on height
Mitchellville,Northern catalpa,1,No info on height
Mitchellville,Northern hackberry,22,No info on height
Mitchellville,Northern red oak,6,No info on height
Mitchellville,Norway maple,20,No info on height
Mitchellville,Norway spruce,1,No info on height
Mitchellville,Pear,3,No info on height
Mitchellville,Pin oak,4,No info on height
Mitchellville,Red maple,12,No info on height
Mitchellville,River birch,1,No info on height
Mitchellville,Siberian elm,4,No info on height
Mitchellville,Silver maple,51,No info on height
Mitchellville,Southern magnolia,2,No info on height
Mitchellville,Sugar maple,18,No info on height
Mitchellville,Swamp white oak,1,No info on height
Mitchellville,Tulip tree,1,No info on height
Mitchellville,White ash,2,No info on height
Mitchellville,White oak,1,No info on height
Monroe,American basswood,3,No info on height
Monroe,American sycamore,7,No info on height
Monroe,Amur maple,6,No info on height
Monroe,Apple,18,No info on height
Monroe,Ash,11,No info on height
Monroe,Basswood,3,No info on height
Monroe,Birch,1,No info on height
Monroe,Black locust,1,No info on height
Monroe,Black maple,2,No info on height
Monroe,Black walnut,1,No info on height
Monroe,Blue spruce,20,No info on height
Monroe,Boxelder,1,No info on height
Monroe,Bur oak,2,No info on height
Monroe,Catalpa,1,No info on height
Monroe,Eastern red cedar,16,No info on height
Monroe,Eastern redbud,27,No info on height
Monroe,Eastern white pine,7,No info on height
Monroe,Elm,2,No info on height
Monroe,Ginkgo,1,No info on height
Monroe,Green ash,17,No info on height
Monroe,Hickory,3,No info on height
Monroe,Honeylocust,7,No info on height
Monroe,Kentucky coffeetree,6,No info on height
Monroe,Lilac,1,No info on height
Monroe,Littleleaf linden,4,No info on height
Monroe,Maple,23,No info on height
Monroe,Mulberry,1,No info on height
Monroe,Northern hackberry,25,No info on height
Monroe,Northern red oak,17,No info on height
Monroe,Northern white cedar,7,No info on height
Monroe,Norway maple,5,No info on height
Monroe,Norway spruce,16,No info on height
Monroe,Oak,1,No info on height
Monroe,Ohio buckeye,1,No info on height
Monroe,Pear,5,No info on height
Monroe,Pin oak,15,No info on height
Monroe,Red maple,23,No info on height
Monroe,Red pine,1,No info on height
Monroe,River birch,5,No info on height
Monroe,Siberian elm,10,No info on height
Monroe,Silver maple,33,No info on height
Monroe,Spruce,5,No info on height
Monroe,Sugar maple,28,No info on height
Monroe,Sumac,5,No info on height
Monroe,Tulip tree,4,No info on height
Muskego,American beech,1,No info on height
Muskego,Amur maple,1,No info on height
Nashville,Ailanthus,1,No info on height
Nashville,American holly,31,No info on height
Nashville,Amur maple,28,No info on height
Nashville,Bald cypress,19,No info on height
Nashville,Black walnut,1,No info on height
Nashville,Blue spruce,1,No info on height
Nashville,Bradford pear,16,No info on height
Nashville,Callery pear,23,No info on height
Nashville,Chinese pistache,43,No info on height
Nashville,Chinquapin oak,1,No info on height
Nashville,Crapemyrtle,24,No info on height
Nashville,Dawn redwood,15,No info on height
Nashville,Dogwood,1,No info on height
Nashville,Eastern red cedar,3,No info on height
Nashville,Eastern redbud,36,No info on height
Nashville,English oak,4,No info on height
Nashville,European hornbeam,64,No info on height
Nashville,Ginkgo,89,No info on height
Nashville,Golden rain tree,19,No info on height
Nashville,Green ash,44,No info on height
Nashville,Hawthorn,16,No info on height
Nashville,Honey locust,15,No info on height
Nashville,Japanese zelkova,166,No info on height
Nashville,Kousa dogwood,30,No info on height
Nashville,Kwanzan cherry,8,No info on height
Nashville,Lacebark elm,120,No info on height
Nashville,Little gem magnolia,3,No info on height
Nashville,Little leaf linden,31,No info on height
Nashville,London planetree,281,No info on height
Nashville,Nellie r. stevens holly,3,No info on height
Nashville,Northern red oak,53,No info on height
Nashville,Norway spruce,4,No info on height
Nashville,Okame cherry,2,No info on height
Nashville,Other cherry,4,No info on height
Nashville,Paperbark maple,8,No info on height
Nashville,Pin cherry,4,No info on height
Nashville,Pin oak,2,No info on height
Nashville,Purple leaf plum,2,No info on height
Nashville,Red maple,51,No info on height
Nashville,River birch,81,No info on height
Nashville,Sawtooth oak,7,No info on height
Nashville,Scotch pine,1,No info on height
Nashville,Serviceberry,11,No info on height
Nashville,Shumard oak,77,No info on height
Nashville,Siberian elm,84,No info on height
Nashville,Southern magnolia,4,No info on height
Nashville,Southern red oak,3,No info on height
Nashville,Sugar maple,45,No info on height
Nashville,Swamp white oak,6,No info on height
Nashville,Sweetbay magnolia,2,No info on height
Nashville,Sweetgum,131,No info on height
Nashville,Sycamore maple,2,No info on height
Nashville,Trident maple,2,No info on height
Nashville,Tulip poplar,23,No info on height
Nashville,Water oak,14,No info on height
Nashville,White ash,24,No info on height
Nashville,Willow oak,154,No info on height
Nashville,Yellowwood,3,No info on height
Nashville,Yoshino cherry,99,No info on height
Nashville,species,20,No info on height
New Berlin,Alder,1,No info on height
New Berlin,American (basswood) linden,238,No info on height
New Berlin,American elm,92,No info on height
New Berlin,American sweetgum,1,No info on height
New Berlin,Amur corktree,15,No info on height
New Berlin,Amur maple,56,No info on height
New Berlin,Apple,130,No info on height
New Berlin,Arborvitae,99,No info on height
New Berlin,Ash,11,No info on height
New Berlin,Ash  mountain,3,No info on height
New Berlin,Austrian pine,92,No info on height
New Berlin,Bald cypress,8,No info on height
New Berlin,Balsam fir,14,No info on height
New Berlin,Balsam poplar,1,No info on height
New Berlin,Bigtooth aspen,10,No info on height
New Berlin,Birch,31,No info on height
New Berlin,Bitternut hickory,1,No info on height
New Berlin,Black cherry,14,No info on height
New Berlin,Black locust,11,No info on height
New Berlin,Black spruce,1,No info on height
New Berlin,Black walnut,81,No info on height
New Berlin,Black willow,2,No info on height
New Berlin,Blue spruce,613,No info on height
New Berlin,Boxelder,74,No info on height
New Berlin,Buckeye,7,No info on height
New Berlin,Buckthorn,4,No info on height
New Berlin,Bur oak,62,No info on height
New Berlin,Butternut,10,No info on height
New Berlin,Callery pear,72,No info on height
New Berlin,Catalpa,1,No info on height
New Berlin,Cherry or plum,3,No info on height
